timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:56:52.093, 6, 139080, 100, 692.20
2026/07/30 09:56:52.096, 7, 139180, 100, 692.49
2026/07/30 09:56:54.299, 6, 139080, 76, 673.36
2026/07/30 09:56:54.302, 7, 139180, 94, 670.11
2026/07/30 09:56:56.516, 6, 139080, 99, 695.31
2026/07/30 09:56:56.520, 7, 139180, 100, 691.33
2026/07/30 09:56:58.720, 6, 139080, 100, 690.53
2026/07/30 09:56:58.724, 7, 139180, 100, 694.30
2026/07/30 09:57:00.922, 6, 139080, 91, 659.15
2026/07/30 09:57:00.925, 7, 139180, 100, 640.76
2026/07/30 09:57:03.134, 6, 139080, 94, 694.52
2026/07/30 09:57:03.138, 7, 139180, 100, 696.58
2026/07/30 09:57:05.408, 6, 139080, 100, 692.93
2026/07/30 09:57:05.411, 7, 139180, 100, 690.82
2026/07/30 09:57:07.664, 6, 139080, 96, 690.20
2026/07/30 09:57:07.668, 7, 139180, 88, 677.04
2026/07/30 09:57:09.895, 6, 139080, 100, 687.59
2026/07/30 09:57:09.899, 7, 139180, 85, 681.83
2026/07/30 09:57:12.121, 6, 139080, 100, 691.47
2026/07/30 09:57:12.125, 7, 139180, 100, 691.85
2026/07/30 09:57:14.331, 6, 139080, 100, 693.35
2026/07/30 09:57:14.334, 7, 139180, 100, 685.13
2026/07/30 09:57:16.520, 6, 139080, 97, 696.79
2026/07/30 09:57:16.524, 7, 139180, 93, 694.07
2026/07/30 09:57:18.756, 6, 139080, 100, 691.47
2026/07/30 09:57:18.760, 7, 139180, 100, 694.87
2026/07/30 09:57:20.951, 6, 139080, 100, 691.80
2026/07/30 09:57:20.954, 7, 139180, 100, 684.59
2026/07/30 09:57:23.131, 6, 139080, 98, 690.06
2026/07/30 09:57:23.134, 7, 139180, 78, 701.58
2026/07/30 09:57:25.330, 6, 139080, 100, 695.38
2026/07/30 09:57:25.334, 7, 139180, 91, 693.26
2026/07/30 09:57:27.523, 6, 139080, 100, 681.93
2026/07/30 09:57:27.526, 7, 139180, 100, 688.54
2026/07/30 09:57:29.714, 6, 139080, 83, 671.50
2026/07/30 09:57:29.717, 7, 139180, 98, 690.01
2026/07/30 09:57:31.917, 6, 139080, 100, 691.78
2026/07/30 09:57:31.921, 7, 139180, 99, 692.36
2026/07/30 09:57:34.114, 6, 139080, 100, 686.18
2026/07/30 09:57:34.118, 7, 139180, 100, 691.84
2026/07/30 09:57:36.330, 6, 139080, 97, 667.91
2026/07/30 09:57:36.333, 7, 139180, 71, 649.46
2026/07/30 09:57:38.529, 6, 139080, 100, 692.30
2026/07/30 09:57:38.532, 7, 139180, 98, 692.91
2026/07/30 09:57:40.734, 6, 139080, 100, 692.06
2026/07/30 09:57:40.738, 7, 139180, 100, 694.72
2026/07/30 09:57:42.927, 6, 139080, 100, 689.30
2026/07/30 09:57:42.931, 7, 139180, 96, 695.99
2026/07/30 09:57:45.124, 6, 139080, 65, 678.02
2026/07/30 09:57:45.127, 7, 139180, 84, 683.69
2026/07/30 09:57:47.374, 6, 139080, 94, 692.34
2026/07/30 09:57:47.378, 7, 139180, 97, 695.28
2026/07/30 09:57:49.609, 6, 139080, 100, 691.08
2026/07/30 09:57:49.613, 7, 139180, 97, 691.09
2026/07/30 09:57:51.819, 6, 139080, 100, 688.83
2026/07/30 09:57:51.822, 7, 139180, 99, 686.33
2026/07/30 09:57:54.019, 6, 139080, 100, 700.45
2026/07/30 09:57:54.023, 7, 139180, 92, 690.52
2026/07/30 09:57:56.222, 6, 139080, 100, 698.53
